id,url_place,title,category,address,phoneNumber,completePhoneNumber,domain,url,coor,stars,reviews,source_query,has_phone,has_website,domain_valid,rating_score,review_density,web_has_contact,web_has_services,web_keywords,web_is_modern,web_scraped,score,segment
ChIJQVLoIhl_45QRfSwmP0SNXP4,https://www.google.com/maps/place/?q=place_id:ChIJQVLoIhl_45QRfSwmP0SNXP4,Stefanny Wolff Odontologia,Dentista,"R. Getúlio Vargas, 400 - Sala 504 - Centro, Concórdia - SC, 89700-017",(49) 99141-2528,+55 49 99141-2528,stefannywolffodontologia.com.br,https://stefannywolffodontologia.com.br/,"-27.2329123,-52.026405",5,13,Clinicas odontologicas em Concordia SC,True,True,True,13.1953,0.0613,False,False,,False,False,62.0,medium
ChIJdailpVh_45QRdLf3oBT-mcM,https://www.google.com/maps/place/?q=place_id:ChIJdailpVh_45QRdLf3oBT-mcM,OdontoVIP,Clínica odontológica,"BR-283, 914 - Centro, Concórdia - SC, 89700-000",(49) 3442-6115,+55 49 3442-6115,,,"-27.2330388,-52.026187",4.9,1,Clinicas odontologicas em Concordia SC,True,False,False,3.3964,0.0047,False,False,,False,False,43.0,small
ChIJD49tHK5_45QRrMsi40jlU3g,https://www.google.com/maps/place/?q=place_id:ChIJD49tHK5_45QRrMsi40jlU3g,Consultório Dr. Luis Fernando Latreille | Consultório Odontológico em Concórdia,Dentista,"Rua Atalípio Magarinos, 438 - Centro, Concórdia - SC, 89700-000",(49) 3030-0600,+55 49 3030-0600,consultoriocro.com.br,https://consultoriocro.com.br/concordia/,"-27.2348882,-52.0245392",5,2,Clinicas odontologicas em Concordia SC,True,True,True,5.4931,0.0094,False,False,"hospedagem, site, hostgator, erro, encontramos, essa, parece, procurando, movida, nunca",False,True,58.0,medium
ChIJd9GHqnt_45QRadaLeQPTVrk,https://www.google.com/maps/place/?q=place_id:ChIJd9GHqnt_45QRadaLeQPTVrk,Dra. Aline Dalberti - Clínica Geral e Especialista em Odontopediatria - Ortopedista dos Maxilares - Laserterapia - Sedações,Consultório médico,"R. Anita Garibaldi, 242 - Centro, Concórdia - SC, 89700-000",(49) 99142-6696,+55 49 99142-6696,draalinedalberti.com.br,https://draalinedalberti.com.br/?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAdGRleASjb8tleHRuA2FlbQIxMQBzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacaWaaYMDP752cqTKO1044KuFF5ae8YMEtdrIGqxKe7Bhi8qnH-D7OJWL0VSA_aem_qXpl1_YGQKgUCjZHFd5DXQ,"-27.2293797,-52.0254427",5,212,Clinicas odontologicas em Concordia SC,True,True,True,26.8065,1.0,False,False,,False,False,79.0,large
ChIJqXSz82N_45QR7QVVY92Df7s,https://www.google.com/maps/place/?q=place_id:ChIJqXSz82N_45QR7QVVY92Df7s,Odontoclínica Concórdia,Dentista,"R. Getúlio Vargas, 401 - Centro, Concórdia - SC, 89700-000",(49) 3442-4704,+55 49 3442-4704,,,"-27.2327123,-52.0261608",5,1,Clinicas odontologicas em Concordia SC,True,False,False,3.4657,0.0047,False,False,,False,False,43.0,small
ChIJW8h7w_V_45QRhLZ6rMxUJP4,https://www.google.com/maps/place/?q=place_id:ChIJW8h7w_V_45QRhLZ6rMxUJP4,Dra. Taís Letícia de Rossi - Hellodonto - Clínica Odontológica,Dentista,"Edifício Dom Afonso - R. Mal. Deodoro, 1040 - Sl 04 - Centro, Concórdia - SC, 89700-055",(49) 99146-8779,+55 49 99146-8779,bit.ly,http://bit.ly/DigiCard_Hellodonto,"-27.2331589,-52.028037999999995",5,8,Clinicas odontologicas em Concordia SC,True,True,True,10.9861,0.0377,False,False,"google, drive, carregando, fazer, login",False,True,58.0,medium
ChIJJ-Of9ot_45QR7LEgQjr0yHo,https://www.google.com/maps/place/?q=place_id:ChIJJ-Of9ot_45QR7LEgQjr0yHo,Odonto Vitta,Clínica odontológica,"Edifício Officenter - R. Anita Garibaldi, n° 365 - Sl 304 - Centro, Concórdia - SC, 89700-129",(49) 3444-3460,+55 49 3444-3460,facebook.com,https://www.facebook.com/odontovittaconcordia,"-27.228720499999998,-52.0263869",5,2,Clinicas odontologicas em Concordia SC,True,True,True,5.4931,0.0094,False,False,,False,False,58.0,medium
ChIJbeeuYGR_45QRSwGSwrlhXx4,https://www.google.com/maps/place/?q=place_id:ChIJbeeuYGR_45QRSwGSwrlhXx4,Odonto Clínica Michelon,Dentista,"R. Dr. Maruri, 330 - Sl 02 - Centro, Concórdia - SC, 89700-065",(49) 3442-0498,+55 49 3442-0498,,,"-27.2320718,-52.028512899999996",5,3,Clinicas odontologicas em Concordia SC,True,False,False,6.9315,0.0142,False,False,,False,False,43.0,small
ChIJtfuaL2R_45QRwXfgbc2UkJA,https://www.google.com/maps/place/?q=place_id:ChIJtfuaL2R_45QRwXfgbc2UkJA,Jean e Tíssiana Schneider Consultório Odontológico,Dentista,"R. Vinte e Nove de Julho, 274 - Sala 101 - Centro, Concórdia - SC, 89700-041",(49) 3444-4168,+55 49 3444-4168,wa.me,http://wa.me/554984051903,"-27.234311299999998,-52.0298399",5,16,Clinicas odontologicas em Concordia SC,True,True,True,14.1661,0.0755,True,True,"whatsapp, download, security, privacy, help, center, features, blog, apps, business",True,True,77.0,large
ChIJn_wzdWZ_45QRDLVbW-pctDI,https://www.google.com/maps/place/?q=place_id:ChIJn_wzdWZ_45QRDLVbW-pctDI,Clínica Odontológica Locatelli,Dentista,"R. Mal. Deodoro, 1289 - Sala 11 - Centro, Concórdia - SC, 89700-053",(49) 98859-9841,+55 49 98859-9841,instagram.com,https://www.instagram.com/odontologialocatelli/,"-27.233062699999998,-52.029892399999994",5,17,Clinicas odontologicas em Concordia SC,True,True,True,14.4519,0.0802,False,False,instagram,True,True,67.0,medium
ChIJkdfYWWF_45QRCBkYdbdJbIc,https://www.google.com/maps/place/?q=place_id:ChIJkdfYWWF_45QRCBkYdbdJbIc,Consultório Odontológio Dra. Kelly k. Levandovski e Ricardo Mazonetto,Clínica odontológica,"R. Getúlio Vargas, 673 - Centro, Concórdia - SC, 89700-021",(49) 99913-2515,+55 49 99913-2515,facebook.com,https://www.facebook.com/KellyLevandovskieRicardoMazonetto/,"-27.2348862,-52.025351199999996",5,2,Clinicas odontologicas em Concordia SC,True,True,True,5.4931,0.0094,False,False,,False,False,58.0,medium
