id,url_place,title,category,address,phoneNumber,completePhoneNumber,domain,url,coor,stars,reviews,source_query
ChIJx0Gymp-35JQRSIB6L0-wePI,https://www.google.com/maps/place/?q=place_id:ChIJx0Gymp-35JQRSIB6L0-wePI,Q Canecas Brindes e Presentes,Fornecedor de Brindes,"R. Ivo Fiorentin, 166 - Vila Real, Chapecó - SC, 89805-851",,,lojaintegrada.com.br,https://q-canecas-e-personalizados.lojaintegrada.com.br/,"-27.0685103,-52.6092227",5,82,Brindes corporativos em Xanxere SC
ChIJvUVk8fi15JQRPU_e5y74y8M,https://www.google.com/maps/place/?q=place_id:ChIJvUVk8fi15JQRPU_e5y74y8M,Brindes personalizados - PERsonaliza brindes corporativos Ltda,Fornecedor de Brindes,"Rua cunha porã, R. Ernesta Guarani Graciani Zanrosso, 670d, Chapecó - SC, 89809-507",(49) 99925-7944,+55 49 99925-7944,chapecopersonaliza.com.br,http://chapecopersonaliza.com.br/,"-27.089575699999997,-52.673956",5,383,Brindes corporativos em Xanxere SC
ChIJU4cCrmvD5JQR-TtH1HBao7g,https://www.google.com/maps/place/?q=place_id:ChIJU4cCrmvD5JQR-TtH1HBao7g,Atacarejo & Cia Doces e Embalagens,Empresa de embalagens,"R. Papa João XXIII, 365 - Centro, Xanxerê - SC, 89820-000",(49) 3433-4675,+55 49 3433-4675,,,"-26.8742491,-52.402873799999995",3.8,7,Brindes corporativos em Xanxere SC
ChIJ-T4We1PD5JQRFKJ0qqWYbRs,https://www.google.com/maps/place/?q=place_id:ChIJ-T4We1PD5JQRFKJ0qqWYbRs,Digital power Comunicação Visual,Gráfica,"R. Natal, 40 - Número 40 - Vila Sesamo, Xanxerê - SC, 89820-000",(49) 99991-9921,+55 49 99991-9921,instagram.com,https://www.instagram.com/digitalpower28/,"-26.8691067,-52.4220091",4.7,25,Brindes corporativos em Xanxere SC
ChIJpywtVhu15JQRlJ3xMe1bqi0,https://www.google.com/maps/place/?q=place_id:ChIJpywtVhu15JQRlJ3xMe1bqi0,"VICENNZA PERSONALIZADOS - BRINDES, UNIFORMES E GRÁFICA",Fornecedor de Brindes,"R. Itapetininga, 279 E - Sl 2 - Centro, Chapecó - SC, 89812-170",(49) 99952-0390,+55 49 99952-0390,vicennzapersonalizados.com.br,https://vicennzapersonalizados.com.br/,"-27.112097,-52.609270099999996",5,30,Brindes corporativos em Xanxere SC
ChIJww5qPfzv5JQRTedmVw-oR84,https://www.google.com/maps/place/?q=place_id:ChIJww5qPfzv5JQRTedmVw-oR84,Arte personalizados,Loja de presentes,"R. Pres. Dutra, 325 - Rosa, Faxinal dos Guedes - SC, 89694-000",(49) 92004-9761,+55 49 92004-9761,,,"-26.848006899999998,-52.260065",5,8,Brindes corporativos em Xanxere SC
ChIJqZ2QQ_TFdaERdr2h6QeDsqA,https://www.google.com/maps/place/?q=place_id:ChIJqZ2QQ_TFdaERdr2h6QeDsqA,Mimos e Arte Personalizados,Fornecedor de Brindes,"Rua: Nilo Peçanha, 2181 - D - Cristo Rei, Chapecó - SC, 89810-136",(49) 98404-0550,+55 49 98404-0550,,,"-27.074351999999998,-52.641472",5,30,Brindes corporativos em Xanxere SC
ChIJiR0MED635JQRhySnRI6vNRY,https://www.google.com/maps/place/?q=place_id:ChIJiR0MED635JQRhySnRI6vNRY,"Estamparia Chapecó, fornece brindes personalizados, camisetas, canecas, copos, taças, copos térmicos, garrafas de água.",Fornecedor de Brindes,"R. Alcides Badalotti, 97 - Passo Dos Fortes, Chapecó - SC, 89805-792",,,lojaintegrada.com.br,https://estamparia-chapeco.lojaintegrada.com.br/,"-27.078968999999997,-52.601624",4.5,30,Brindes corporativos em Xanxere SC
ChIJtRIRsH-35JQR0Agetu1IS48,https://www.google.com/maps/place/?q=place_id:ChIJtRIRsH-35JQR0Agetu1IS48,Meu Ben Personalizados,Fornecedor de Brindes,"Henry Giessenbier - Maria Goretti, Chapecó - SC, 89801-000",(47) 99601-4003,+55 47 99601-4003,,,"-27.1017384,-52.6033599",5,6,Brindes corporativos em Xanxere SC
ChIJDxTtQZ_D5JQRt5XXHFuyPh8,https://www.google.com/maps/place/?q=place_id:ChIJDxTtQZ_D5JQRt5XXHFuyPh8,Criativa | Mimos Personalizados,Loja de presentes,"R. Gonçalves Lêdo - Vista Alegre, Xanxerê - SC, 89820-000",(49) 99960-8282,+55 49 99960-8282,,,"-26.8883512,-52.3976812",,1,Brindes corporativos em Xanxere SC
ChIJA8WHFEvC5JQRBD_o8YaGrwg,https://www.google.com/maps/place/?q=place_id:ChIJA8WHFEvC5JQRBD_o8YaGrwg,Mega Soluções Gráficas,Impressão digital,"Rua Artur Dambroso, 276 - Centro, Xanxerê - SC, 89820-000",(49) 3433-5511,+55 49 3433-5511,,,"-26.8730874,-52.4013293",4.7,8,Brindes corporativos em Xanxere SC
