id,url_place,title,category,address,phoneNumber,completePhoneNumber,domain,url,coor,stars,reviews,source_query
ChIJ62CchwrD5JQR3De3eznmULc,https://www.google.com/maps/place/?q=place_id:ChIJ62CchwrD5JQR3De3eznmULc,Talento Comunicação Visual,Loja de comunicação visual em vinil,"R. Francisco Grassi, N: 527 - Primo Tacca, Xanxerê - SC, 89820-000",(49) 99955-9881,+55 49 99955-9881,instagram.com,https://www.instagram.com/talento_comunicacao_visual/,"-26.8632009,-52.408990599999996",5,11,Agencias de publicidade em Xanxere SC
ChIJWS5opkrC5JQRsnMa7rDGWEc,https://www.google.com/maps/place/?q=place_id:ChIJWS5opkrC5JQRsnMa7rDGWEc,Aleto Design Digital,Designer Gráfico,"R. Papa João XXIII, 574 - Anexo MouseThec - Esportes, Xanxerê - SC, 89820-000",(49) 98829-6110,+55 49 98829-6110,aleto.com.br,http://www.aleto.com.br/,"-26.872639699999997,-52.401849",5,3,Agencias de publicidade em Xanxere SC
ChIJ3XSrsrXD5JQRbuYBehRiuH8,https://www.google.com/maps/place/?q=place_id:ChIJ3XSrsrXD5JQRbuYBehRiuH8,Mhundo Comunicação Visual,Impressão digital,"Av. La Salle, 599 - La Salle, Xanxerê - SC, 89820-000",(49) 99839-8484,+55 49 99839-8484,,,"-26.8788259,-52.4125635",4.8,5,Agencias de publicidade em Xanxere SC
ChIJ5wJWPzTC5JQRBKzsWehsB3o,https://www.google.com/maps/place/?q=place_id:ChIJ5wJWPzTC5JQRBKzsWehsB3o,Wagnerart Propaganda,Loja de comunicação visual em vinil,"R. Tocantins, 30 - João Batista Tonial, Xanxerê - SC, 89820-000",(49) 3433-5509,+55 49 3433-5509,wagnerart.com.br,http://www.wagnerart.com.br/,"-26.881505699999998,-52.3961507",5,64,Agencias de publicidade em Xanxere SC
ChIJMUWJpPzD5JQR0c6jRILlGcE,https://www.google.com/maps/place/?q=place_id:ChIJMUWJpPzD5JQR0c6jRILlGcE,Westerly Marketing e Vendas Online - Agência Digital - Xanxerê,Agência de marketing digital,"Rua Dulce Mirian Cauvila 368, Xanxerê - SC, 89820-000",(49) 99807-0786,+55 49 99807-0786,,,"-26.875157599999998,-52.4041785",5,7,Agencias de publicidade em Xanxere SC
ChIJI0Z-6XPD5JQR3OFCOkFs6WU,https://www.google.com/maps/place/?q=place_id:ChIJI0Z-6XPD5JQR3OFCOkFs6WU,Agência De Marketing e Performance digital - Xanxerê SC,Agência de marketing digital,"Rua Itacir Dallagnol - São Jorge, Xanxerê - SC, 89820-000",(49) 99131-9316,+55 49 99131-9316,facebook.com,https://www.facebook.com/bmperformancedigital,"-26.8679925,-52.3907892",5,1,Agencias de publicidade em Xanxere SC
ChIJzQeDPMjD5JQRi9mDn2iwDPU,https://www.google.com/maps/place/?q=place_id:ChIJzQeDPMjD5JQRi9mDn2iwDPU,3de comunicação visual,Loja de comunicação visual em vinil,"Rua Joinville, 63 - Colatto, Xanxerê - SC, 89820-000",(49) 99812-0519,+55 49 99812-0519,,,"-26.8798267,-52.3987473",3.9,17,Agencias de publicidade em Xanxere SC
ChIJbYfMUnjD5JQROiUt5MDpN64,https://www.google.com/maps/place/?q=place_id:ChIJbYfMUnjD5JQROiUt5MDpN64,Placas Xanxerê,Loja de placas,"Rua Joinville, 63 - Colatto, Xanxerê - SC, 89820-000",(49) 99824-1434,+55 49 99824-1434,instagram.com,https://instagram.com/placasxanxere?igshid=1py7s4a038mu7,"-26.8764456,-52.400132899999996",4.9,9,Agencias de publicidade em Xanxere SC
ChIJr3nN-fBGnGsRReqJrBZP8Gg,https://www.google.com/maps/place/?q=place_id:ChIJr3nN-fBGnGsRReqJrBZP8Gg,Grupo Mega Digital,Agência de marketing digital,"R. Independência, 960 - La Salle, Xanxerê - SC, 89820-000",(49) 99827-5966,+55 49 99827-5966,instagram.com,https://www.instagram.com/grupomegadigital01/,"-26.8811184,-52.4135133",5,6,Agencias de publicidade em Xanxere SC
ChIJm8y3t7jD5JQRFyzjQ5N-qeE,https://www.google.com/maps/place/?q=place_id:ChIJm8y3t7jD5JQRFyzjQ5N-qeE,PenseUP,Agência de Marketing,"Rua João Carlos Marinho, 22 - Bortolon, Xanxerê - SC, 89820-000",(49) 99902-4116,+55 49 99902-4116,penseup.com.br,http://www.penseup.com.br/,"-26.8714041,-52.405642099999994",5,3,Agencias de publicidade em Xanxere SC
