id,url_place,title,category,address,phoneNumber,completePhoneNumber,domain,url,coor,stars,reviews,source_query
ChIJ82PaqqO25JQRgQ3ujuufmWE,https://www.google.com/maps/place/?q=place_id:ChIJ82PaqqO25JQRgQ3ujuufmWE,Simondent Odontologia - Implantes dentários em Chapecó,Clínica odontológica,"R. Olávo Bilac, 647E - São Cristóvão, Chapecó - SC, 89803-100",(49) 99932-8264,+55 49 99932-8264,dredisonsimon.com.br,https://dredisonsimon.com.br/,"-27.088180599999998,-52.6263376",4.7,18,Clinicas odontologicas em Chapeco SC
ChIJLeFcF9O15JQRa9rGsivd7d0,https://www.google.com/maps/place/?q=place_id:ChIJLeFcF9O15JQRa9rGsivd7d0,OdontoSan Chapecó I Implante em Chapecó I Dentista em Chapecó,Dentista,"Av. Getúlio Dorneles Vargas, 870 - Centro, Chapecó - SC, 89801-002",(49) 98900-0064,+55 49 98900-0064,odontosan.com.br,https://www.odontosan.com.br/chapeco,"-27.097026399999997,-52.6160663",4.8,49,Clinicas odontologicas em Chapeco SC
ChIJHRvC6w235JQRFekD0uV0X_Q,https://www.google.com/maps/place/?q=place_id:ChIJHRvC6w235JQRFekD0uV0X_Q,Unica Odontologia Moderna,Clínica odontológica,"R. Sete de Setembro, 150D - Centro, Chapecó - SC, 89802-002",(49) 99934-2794,+55 49 99934-2794,unicaodontologiamoderna.com.br,https://chapeco.unicaodontologiamoderna.com.br/,"-27.0951235,-52.6154023",4.9,26,Clinicas odontologicas em Chapeco SC
ChIJF4Ob65a35JQRGPtt0byR8aM,https://www.google.com/maps/place/?q=place_id:ChIJF4Ob65a35JQRGPtt0byR8aM,Nobre Oral Clinic,Clínica odontológica,"Av. Fernando Machado, 68D - Sl 02 - Centro, Chapecó - SC, 89802-110",(49) 3199-3559,+55 49 3199-3559,,,"-27.104568,-52.616263",4.8,44,Clinicas odontologicas em Chapeco SC
ChIJ555fxDK05JQRlQUe5Mjj27E,https://www.google.com/maps/place/?q=place_id:ChIJ555fxDK05JQRlQUe5Mjj27E,Canal Saúde Odontologia,Dentista,"Zap ( 35 - 99776.5245 - São Cristóvão, Chapecó - SC, 89803-064",(49) 99811-9119,+55 49 99811-9119,canalsaudeodontologia.com.br,https://www.canalsaudeodontologia.com.br/,"-27.0935596,-52.625289599999995",4.9,33,Clinicas odontologicas em Chapeco SC
ChIJc3uEApe25JQRL-jpADe3amI,https://www.google.com/maps/place/?q=place_id:ChIJc3uEApe25JQRL-jpADe3amI,Risate Odontologia Especializada,Clínica odontológica,"R. Benjamin Constant, E, 301 - Centro, Chapecó - SC, 89802-200",(49) 3323-2000,+55 49 3323-2000,risate.com.br,http://www.risate.com.br/,"-27.0999861,-52.6188796",4.2,4,Clinicas odontologicas em Chapeco SC
ChIJm5smh-W15JQR0w6LW8sghC0,https://www.google.com/maps/place/?q=place_id:ChIJm5smh-W15JQR0w6LW8sghC0,Clínica Odontológica Ortho Smile,Clínica odontológica,"R. Mal. Deodoro, 266 E - Centro, Chapecó - SC, 89802-140",(49) 3026-4650,+55 49 3026-4650,,,"-27.100911099999998,-52.6181487",4.9,5,Clinicas odontologicas em Chapeco SC
ChIJazEdbz615JQR5DQsZ_kvqTc,https://www.google.com/maps/place/?q=place_id:ChIJazEdbz615JQR5DQsZ_kvqTc,Arcari Odontologia Integrada,Clínica odontológica,"R. Mal. Deodoro, 509 - E - Jardim Itália, Chapecó - SC, 89802-265",(49) 98867-8224,+55 49 98867-8224,arcariodontologia.com.br,https://www.arcariodontologia.com.br/#home,"-27.101752599999998,-52.6204046",5,7,Clinicas odontologicas em Chapeco SC
ChIJU078gg215JQRED-a6r3ST7s,https://www.google.com/maps/place/?q=place_id:ChIJU078gg215JQRED-a6r3ST7s,Gabriela Augustini Clínica Dentária Chapecó,Clínica odontológica,"Av. Fernando Machado, 411 D - Sl 501 - Centro, Chapecó - SC, 89802-110",(49) 99193-4700,+55 49 99193-4700,api.whatsapp.com,"https://api.whatsapp.com/send?phone=5549991934700&text=Ol%C3%A1,%20vim%20do%20Google%20e%20gostaria%20de%20agendar%20um%20atendimento","-27.1017057,-52.6175101",5,28,Clinicas odontologicas em Chapeco SC
ChIJkcdWz0O15JQRknNrDgUrKis,https://www.google.com/maps/place/?q=place_id:ChIJkcdWz0O15JQRknNrDgUrKis,Koempfer clínica odontológica integrada | Dentista em Chapecó SC | Implante Dentário,Clínica odontológica,"R. Cunha Porã, 280 - Efapi, Chapecó - SC, 89809-500",(49) 99921-9890,+55 49 99921-9890,koempferclinica.com.br,https://koempferclinica.com.br/,"-27.098026899999997,-52.6738463",4.9,40,Clinicas odontologicas em Chapeco SC
