id,url_place,title,category,address,phoneNumber,completePhoneNumber,domain,url,coor,stars,reviews,source_query
ChIJi0jc8IbD5JQRvSFrNVpTBD0,https://www.google.com/maps/place/?q=place_id:ChIJi0jc8IbD5JQRvSFrNVpTBD0,RafaaDesign Gráfico | Comunicação Visual,Agência de marketing digital,"Rua Artur Dambroso, 256 - Centro, Xanxerê - SC, 89820-000",,,lumiedigital.com.br,https://www.lumiedigital.com.br/,"-26.8730592,-52.401443699999994",5,1,Comunicacao visual em Xanxere SC
ChIJA8WHFEvC5JQRBD_o8YaGrwg,https://www.google.com/maps/place/?q=place_id:ChIJA8WHFEvC5JQRBD_o8YaGrwg,Mega Soluções Gráficas,Designer Gráfico,"Rua Artur Dambroso, 276 - Centro, Xanxerê - SC, 89820-000",(49) 3433-5511,+55 49 3433-5511,,,"-26.8730874,-52.4013293",4.7,8,Comunicacao visual em Xanxere SC
ChIJWS5opkrC5JQRsnMa7rDGWEc,https://www.google.com/maps/place/?q=place_id:ChIJWS5opkrC5JQRsnMa7rDGWEc,Aleto Design Digital,Designer Gráfico,"R. Papa João XXIII, 574 - Anexo MouseThec - Esportes, Xanxerê - SC, 89820-000",(49) 98829-6110,+55 49 98829-6110,aleto.com.br,http://www.aleto.com.br/,"-26.872639699999997,-52.401849",5,3,Comunicacao visual em Xanxere SC
ChIJU6V5zD3D5JQRO3kc5YNA4nk,https://www.google.com/maps/place/?q=place_id:ChIJU6V5zD3D5JQRO3kc5YNA4nk,GRÁFICA XANXERÊ,Gráfica,"R. da Consolação, 618 - Matinho, Xanxerê - SC, 89820-000",(49) 3431-0000,+55 49 3431-0000,,,"-26.883765699999998,-52.409664",4.9,3,Comunicacao visual em Xanxere SC
ChIJzc2ZCrXD5JQRt2f3t8fVefY,https://www.google.com/maps/place/?q=place_id:ChIJzc2ZCrXD5JQRt2f3t8fVefY,DK Cópias,Serviço de impressão digital,"Centro, Xanxerê - SC, 89820-000",(49) 99999-4157,+55 49 99999-4157,,,"-26.8760107,-52.406391899999996",4.6,3,Comunicacao visual em Xanxere SC
ChIJ78K3J7TD5JQRxUtuC1EjlTo,https://www.google.com/maps/place/?q=place_id:ChIJ78K3J7TD5JQRxUtuC1EjlTo,Wincom Agência de Publicidade,Agência de publicidade,"R. Olávo Bilac, 16 - Sl 25 - Centro, Xanxerê - SC, 89820-000",(49) 99927-5384,+55 49 99927-5384,wincom.com.br,https://www.wincom.com.br/novo/,"-26.876081199999998,-52.4067012",5,1,Comunicacao visual em Xanxere SC
ChIJk6YpLQDD5JQRTULCr7wTfnM,https://www.google.com/maps/place/?q=place_id:ChIJk6YpLQDD5JQRTULCr7wTfnM,Julius mix,Loja de comunicação visual em vinil,"R. Fagundes Varela, 147 - Vista Alegre, Xanxerê - SC, 89820-000",(49) 99829-6694,+55 49 99829-6694,,,"-26.890171199999997,-52.3979006",5,8,Comunicacao visual em Xanxere SC
ChIJ51JBQsjD5JQR1k6wf-l-okQ,https://www.google.com/maps/place/?q=place_id:ChIJ51JBQsjD5JQR1k6wf-l-okQ,Aimirim Propaganda,Agência de publicidade,"Mello - R. Fidêncio de Souza Melo Filho, 169 - | sala 201 - Centro, Xanxerê - SC, 89820-000",(49) 3433-3667,+55 49 3433-3667,aimirimpropaganda.com.br,http://www.aimirimpropaganda.com.br/,"-26.8744445,-52.4064811",4.7,6,Comunicacao visual em Xanxere SC
ChIJx_Sp7cbD5JQR5d17uw23pUM,https://www.google.com/maps/place/?q=place_id:ChIJx_Sp7cbD5JQR5d17uw23pUM,IPSE MARKETING ESTRATÉGICO,Agência de publicidade,"R. Independência, 40 - Sl 05 - Centro, Xanxerê - SC, 89820-000",(49) 3433-2020,+55 49 3433-2020,ipse.ag,http://www.ipse.ag/,"-26.8786483,-52.404746499999995",5,7,Comunicacao visual em Xanxere SC
ChIJQ3QVnZ7D5JQRxzWjgUQr17M,https://www.google.com/maps/place/?q=place_id:ChIJQ3QVnZ7D5JQRxzWjgUQr17M,B2 ALPHA Identidade Visual,Designer Gráfico,"R. Fagundes Varela - Vista Alegre, Xanxerê - SC, 89820-000",(49) 99118-2992,+55 49 99118-2992,b2alpha.com.br,https://b2alpha.com.br/,"-26.8899592,-52.3972975",,35,Comunicacao visual em Xanxere SC
