id,url_place,title,category,address,phoneNumber,completePhoneNumber,domain,url,coor,stars,reviews,source_query
ChIJ3Qk1FjPx45QRBd-Oka8BM64,https://www.google.com/maps/place/?q=place_id:ChIJ3Qk1FjPx45QRBd-Oka8BM64,LCL Eventos,Organização de eventos e cerimonial,"Bloco II - R. Getúlio Vargas, 2125 - Flor da Serra, Joaçaba - SC, 89600-000",(49) 3521-1241,+55 49 3521-1241,lcleventos.com.br,https://www.lcleventos.com.br/,"-27.167157399999997,-51.517706999999994",4,1,Organizacao de eventos corporativos em Concordia SC
ChIJyxTUV31_45QRaZnso80fLsU,https://www.google.com/maps/place/?q=place_id:ChIJyxTUV31_45QRaZnso80fLsU,Única Propaganda,Agência de publicidade,"R. Dr. Maruri, 1555 - Sl 01 - Centro, Concórdia - SC, 89700-158",(49) 3444-1601,+55 49 3444-1601,unicapropaganda.com,http://www.unicapropaganda.com/,"-27.226818299999998,-52.0185367",4.6,9,Organizacao de eventos corporativos em Concordia SC
ChIJZ_lkXE3l45QRwJcJALKwCow,https://www.google.com/maps/place/?q=place_id:ChIJZ_lkXE3l45QRwJcJALKwCow,Faro Eventos,Serviço de locação de artigos de festa,"R. Francisco Lindner, 510 - Centro, Joaçaba - SC, 89600-000",(49) 99143-3435,+55 49 99143-3435,faroeventos.com.br,http://faroeventos.com.br/,"-27.172449399999998,-51.504032099999996",5,93,Organizacao de eventos corporativos em Concordia SC
ChIJWZ1Wpe-D45QRuL-YJ491J2c,https://www.google.com/maps/place/?q=place_id:ChIJWZ1Wpe-D45QRuL-YJ491J2c,A Fazendinha Eventos,Salão de eventos,"SC461 - Concórdia, SC, 89700-000",(49) 99106-4922,+55 49 99106-4922,,,"-27.289966999999997,-52.0114488",4.2,12,Organizacao de eventos corporativos em Concordia SC
ChIJk_rhT1WB45QRi6keE1N87Ok,https://www.google.com/maps/place/?q=place_id:ChIJk_rhT1WB45QRi6keE1N87Ok,Villa Espaço de Festas,Local para casamentos,"R. Ernesto Lorenzeti, 100 - Parque de Exposicao, Concórdia - SC, 89711-334",(49) 99177-3774,+55 49 99177-3774,facebook.com,https://www.facebook.com/villaespacodefestas/,"-27.2257003,-52.008445699999996",4.6,91,Organizacao de eventos corporativos em Concordia SC
ChIJdQcwogp_45QR51XXU9jTl8o,https://www.google.com/maps/place/?q=place_id:ChIJdQcwogp_45QR51XXU9jTl8o,Kaifest buffet infantil,Salão de festas,"R. Leônidas Fávero, 2269 - Arvoredo, Concórdia - SC, 89701-360",(49) 98861-1107,+55 49 98861-1107,,,"-27.21006,-52.031076",4.8,25,Organizacao de eventos corporativos em Concordia SC
ChIJNT5LxoCB45QRWDgtl5QayHE,https://www.google.com/maps/place/?q=place_id:ChIJNT5LxoCB45QRWDgtl5QayHE,Residencial Restelatto,Local para eventos,"Rua Victor Sopelsa, 3200 - Parque de Exposições, Concórdia - SC, 89711-330",(49) 99945-8554,+55 49 99945-8554,residencialrestelatto.com,http://residencialrestelatto.com/?utm_source=gmb&utm_medium=referral,"-27.215632499999998,-51.9955766",5,67,Organizacao de eventos corporativos em Concordia SC
ChIJ9-53AluD45QRqGs1AQHbi2k,https://www.google.com/maps/place/?q=place_id:ChIJ9-53AluD45QRqGs1AQHbi2k,Sítio Tribo do Vale,Organização de eventos e cerimonial,"Linha Alto Suruvi, Concórdia - SC, 89700-000",(49) 98505-7373,+55 49 98505-7373,,,"-27.2566509,-51.9727044",5,13,Organizacao de eventos corporativos em Concordia SC
ChIJ3c0uG92B45QRhWLN8vyguQo,https://www.google.com/maps/place/?q=place_id:ChIJ3c0uG92B45QRhWLN8vyguQo,AGÊNCIA FLAMA,Agência de publicidade,"R. Romano Anselmo Fontana, 935 - Sl 03 - Jardim, Concórdia - SC, 89703-078",(49) 3425-9669,+55 49 3425-9669,agenciaflama.com.br,https://agenciaflama.com.br/,"-27.224889299999997,-52.029871",4.3,6,Organizacao de eventos corporativos em Concordia SC
ChIJE-5UE62B45QRnUriWsrzUp0,https://www.google.com/maps/place/?q=place_id:ChIJE-5UE62B45QRnUriWsrzUp0,AGROFARRRA,Empresa de organização de eventos,"Parque de Exposicao, Concórdia - SC, 89700-000",(49) 99915-9399,+55 49 99915-9399,agrofarrra.com.br,http://www.agrofarrra.com.br/,"-27.2262789,-52.003360099999995",,18,Organizacao de eventos corporativos em Concordia SC
ChIJ1wg--h0fnWgRMrr0bBrlufc,https://www.google.com/maps/place/?q=place_id:ChIJ1wg--h0fnWgRMrr0bBrlufc,Tequiloko's Bartender,Empresa de organização de eventos,,(49) 99972-6945,+55 49 99972-6945,,,"-26.8956722,-50.7066063",5,,Organizacao de eventos corporativos em Concordia SC
