id,url_place,title,category,address,phoneNumber,completePhoneNumber,domain,url,coor,stars,reviews,source_query,has_phone,has_website,domain_valid,rating_score,review_density,web_has_contact,web_has_services,web_keywords,web_is_modern,web_scraped,score,segment
ChIJ7wRN-im15JQR7D02BWscQ8Y,https://www.google.com/maps/place/?q=place_id:ChIJ7wRN-im15JQR7D02BWscQ8Y,Gráfica e Comunicação Visual Efapi,Gráfica,"R. Dom José Gomes, 606 - Efapi, Chapecó - SC, 89809-835",(49) 3199-3566,+55 49 3199-3566,linktr.ee,https://linktr.ee/efapi_print,"-27.100741199999998,-52.6857889",4.6,17,Grafica rapida em Chapeco SC,True,True,True,13.2957,0.0463,False,False,,False,False,62.0,medium
ChIJCTcitJ-25JQR8I7H9U6Zhgs,https://www.google.com/maps/place/?q=place_id:ChIJCTcitJ-25JQR8I7H9U6Zhgs,NOVANET PAPELARIA E GRÁFICA RÁPIDA,Gráfica,"Rua Cunha Porã - Lotm Da Rita 210E, sl 1 - Efapi, Chapecó - SC, 89809-500",(49) 99935-9264,+55 49 99935-9264,instagram.com,https://www.instagram.com/novanetpapelaria,"-27.0974313,-52.674031",4.4,20,Grafica rapida em Chapeco SC,True,True,True,13.3959,0.0545,False,False,instagram,True,True,62.0,medium
ChIJn_MnRJW25JQR-CSCA8H38AE,https://www.google.com/maps/place/?q=place_id:ChIJn_MnRJW25JQR-CSCA8H38AE,Indústria Gráfica Inovar,Serviços gráficos,"R. Mal. Deodoro, 1934 - D - Maria Goretti, Chapecó - SC, 89812-605",(49) 3329-4870,+55 49 3329-4870,graficainovar.com.br,http://www.graficainovar.com.br/,"-27.096392299999998,-52.596662099999996",4,26,Grafica rapida em Chapeco SC,True,True,True,13.1833,0.0708,False,False,"produtos, home, personalizados, personalizado, graficainovar, empresa, contato, brindes, modelo, trabalhe",False,True,57.0,medium
ChIJw0650dq15JQRYfFwDeGNuXU,https://www.google.com/maps/place/?q=place_id:ChIJw0650dq15JQRYfFwDeGNuXU,Valgraf Indústria Gráfica,Gráfica,"R. Cândido Portinari, 270 - Bela Vista, Chapecó - SC, 89804-220",(49) 3324-1500,+55 49 3324-1500,instagram.com,https://www.instagram.com/grafica.valgraf?igsh=MWxnMW5kcTk2MnQwbQ==,"-27.0794575,-52.6317934",4.7,38,Grafica rapida em Chapeco SC,True,True,True,17.2187,0.1035,False,False,instagram,True,True,67.0,medium
ChIJw-s_yJS25JQR1hK9wwuzYjs,https://www.google.com/maps/place/?q=place_id:ChIJw-s_yJS25JQR1hK9wwuzYjs,Gráfica Plastijô,Gráfica,"R. Arthur João Lara, 771-E - Presidente Médici, Chapecó - SC, 89806-125",(49) 3322-1210,+55 49 3322-1210,graficaplastijo.com.br,http://www.graficaplastijo.com.br/,"-27.093714199999997,-52.5966667",4.8,5,Grafica rapida em Chapeco SC,True,True,True,8.6004,0.0136,False,False,"para, stamping, sulfite, visita, papel, pasta, bloco, envelope, verniz, embalagem",True,True,63.0,medium
ChIJD1R1NVTK5JQR-gfZpe5oRlo,https://www.google.com/maps/place/?q=place_id:ChIJD1R1NVTK5JQR-gfZpe5oRlo,Central Impressos Gráficos,Gráfica,"R. Rio de Janeiro, 381D - Presidente Médici, Chapecó - SC, 89801-210",(49) 98437-9052,+55 49 98437-9052,centralimpressos.com.br,https://centralimpressos.com.br/,"-27.0931654,-52.6135977",4.6,2,Grafica rapida em Chapeco SC,True,True,True,5.0536,0.0054,False,False,,False,False,58.0,medium
ChIJUcBY6Zy25JQRIJF2UK4fvtk,https://www.google.com/maps/place/?q=place_id:ChIJUcBY6Zy25JQRIJF2UK4fvtk,OL7 Impressão - Adesivos Chapecó- Estamparia Digital DTF,Gráfica,"Av. Gen. Osório, 116 E - Centro, Chapecó - SC, 89802-258",(49) 3328-3521,+55 49 3328-3521,,,"-27.1069244,-52.618959999999994",4.5,11,Grafica rapida em Chapeco SC,True,False,False,11.1821,0.03,False,False,,False,False,47.0,small
ChIJWxqkb-iz5JQR8Cm0p6WqZ7c,https://www.google.com/maps/place/?q=place_id:ChIJWxqkb-iz5JQR8Cm0p6WqZ7c,SLEMD ÁREA GRÁFICA,Gráfica,"Tv. Brasil, BOX 48 - Centro, Chapecó - SC, 89801-025",(49) 98859-8987,+55 49 98859-8987,slemd.com,https://slemd.com/,"-27.105689299999998,-52.6126437",5,9,Grafica rapida em Chapeco SC,True,True,True,11.5129,0.0245,False,False,"slemd, page, silvinho, oficial, compartilhar, inicial, card, contatos, acesso, silvio",True,True,63.0,medium
ChIJV_N1yROiDIIRSMQMFWfgDGE,https://www.google.com/maps/place/?q=place_id:ChIJV_N1yROiDIIRSMQMFWfgDGE,Gráfica CODE,Impressões,"S&V Coworking, 703 - D - Sl 2 - Centro, Chapecó - SC, 89802-111",(49) 92000-6911,+55 49 92000-6911,graficacode.com,https://www.graficacode.com/,"-27.0990574,-52.6181145",4.8,6,Grafica rapida em Chapeco SC,True,True,True,9.3404,0.0163,False,False,"produtos, code, page, sobre, perguntas, qualidade, menu, close, ideia, merece",True,True,63.0,medium
ChIJu80Grte15JQRY-p6Hso-WvU,https://www.google.com/maps/place/?q=place_id:ChIJu80Grte15JQRY-p6Hso-WvU,Gráfica Garra,Gráfica,"R. Colômbia, 272 - Líder, Chapecó - SC, 89805-215",(49) 3329-6596,+55 49 3329-6596,,,"-27.076479199999998,-52.6194487",4.7,1,Grafica rapida em Chapeco SC,True,False,False,3.2578,0.0027,False,False,,False,False,43.0,small
ChIJiTbV16O25JQR2DweVlQHQ0I,https://www.google.com/maps/place/?q=place_id:ChIJiTbV16O25JQR2DweVlQHQ0I,IMPRITEC SOLUÇÕES EM IMPRESSÕES,Impressão digital,"R. Minas Gerais, 843 E - Presidente Médici, Chapecó - SC, 89801-200",(49) 99824-0712,+55 49 99824-0712,pt-br.facebook.com,https://pt-br.facebook.com/Impritec-Impress%C3%B5es-991988640882332/,"-27.0938359,-52.612379499999996",4.6,7,Grafica rapida em Chapeco SC,True,True,True,9.5654,0.0191,False,False,,False,False,58.0,medium
