id,url_place,title,category,address,phoneNumber,completePhoneNumber,domain,url,coor,stars,reviews,source_query
ChIJ5cEEiIK15JQRKLoUH9DNCJI,https://www.google.com/maps/place/?q=place_id:ChIJ5cEEiIK15JQRKLoUH9DNCJI,tagcom comunicação visual,Loja de comunicação visual em vinil,"R. São Francisco do Sul - Cristo Rei, Chapecó - SC, 89810-090",(49) 99117-7379,+55 49 99117-7379,,,"-27.072733799999998,-52.6363925",5,19,Comunicacao visual em Chapeco SC
ChIJRSsUJee15JQRxqfEcXti42c,https://www.google.com/maps/place/?q=place_id:ChIJRSsUJee15JQRxqfEcXti42c,SETA COMUNICAÇÃO VISUAL.,Designer Gráfico,,(49) 99905-0469,+55 49 99905-0469,negocio.site,https://seta-comunicacao-visual.negocio.site/?utm_source=gmb&utm_medium=referral,"-25.9356805,-51.321825399999994",4,134,Comunicacao visual em Chapeco SC
ChIJNYKgOt635JQRdjncrTlLaWA,https://www.google.com/maps/place/?q=place_id:ChIJNYKgOt635JQRdjncrTlLaWA,Recal Comunicação Visual,Faixas e placas,"R. Gilberto Pedruzzi - Mirante do Trevo, Chapecó - SC, 89810-800",(49) 98875-2322,+55 49 98875-2322,recalvisual.com.br,https://recalvisual.com.br/,"-26.996524599999997,-52.6462339",4.6,61,Comunicacao visual em Chapeco SC
ChIJ96bO_Sa05JQRL0-gehVmexg,https://www.google.com/maps/place/?q=place_id:ChIJ96bO_Sa05JQRL0-gehVmexg,Luminosos Fontana,Designer Gráfico,"Rua Guaporé, 519 - Presidente Médici, Chapecó - SC, 89801-101",(49) 3322-5054,+55 49 3322-5054,luminososfontana.com.br,https://luminososfontana.com.br/,"-27.0953546,-52.611578099999996",4.5,8,Comunicacao visual em Chapeco SC
ChIJlR6iYTC05JQRZhRu40X0XgM,https://www.google.com/maps/place/?q=place_id:ChIJlR6iYTC05JQRZhRu40X0XgM,PW Adesivos,Designer Gráfico,"R. Princesa Isabel-E, 1750-e - São Cristóvão, Chapecó - SC, 89803-330",(49) 3329-5501,+55 49 3329-5501,pwadesivos.com.br,http://www.pwadesivos.com.br/,"-27.0938676,-52.634028699999995",4.5,59,Comunicacao visual em Chapeco SC
ChIJSUsCxFG15JQRZNoO8HUYQDQ,https://www.google.com/maps/place/?q=place_id:ChIJSUsCxFG15JQRZNoO8HUYQDQ,Nextprint - GRÁFICA E COMUNICAÇÃO VISUAL,Impressão digital,"Av. Leopoldo Sander, 1601 - Alvorada, Chapecó - SC, 89809-300",(49) 99164-5760,+55 49 99164-5760,,,"-27.0818944,-52.645953999999996",4.7,47,Comunicacao visual em Chapeco SC
ChIJe1SKgmmx5JQRKpgnDXSKfng,https://www.google.com/maps/place/?q=place_id:ChIJe1SKgmmx5JQRKpgnDXSKfng,Comunicação Visual,Designer Gráfico,"R. Paschoal Cortellini - Dom Pascoal, Chapecó - SC",,,,,"-27.1319232,-52.6076875",4.4,5,Comunicacao visual em Chapeco SC
ChIJYbOD-YW25JQR0pSPrxqBzBM,https://www.google.com/maps/place/?q=place_id:ChIJYbOD-YW25JQR0pSPrxqBzBM,PENA LUMINOSOS LTDA,Designer Gráfico,"r 1715, R. Anselmo Santa Catarina, 1715 - Pinheirinho, Chapecó - SC, 89806-740",(49) 3329-8294,+55 49 3329-8294,penaluminosos.com.br,http://penaluminosos.com.br/,"-27.085845199999998,-52.5982954",4.9,1,Comunicacao visual em Chapeco SC
ChIJQ4J58py25JQR5teUTrJchSQ,https://www.google.com/maps/place/?q=place_id:ChIJQ4J58py25JQR5teUTrJchSQ,Gráfica Pantone,Gráfica,"R. Rui Barbosa, 1114-E - Pres. Médici, Chapecó - SC, 89801-148",(49) 3322-4589,+55 49 3322-4589,graficapantone.com,http://graficapantone.com/,"-27.094310699999998,-52.613433199999996",4.5,5,Comunicacao visual em Chapeco SC
ChIJFc0c3Be15JQRhhWBzxsikyg,https://www.google.com/maps/place/?q=place_id:ChIJFc0c3Be15JQRhhWBzxsikyg,FACHADAS E LUMINOSOS MADERO,Designer Gráfico,"R. Benedito Novo, 689 - Cristo Rei, Chapecó - SC, 89810-062",,,instagram.com,https://www.instagram.com/madero.luminosos,"-27.071145599999998,-52.6346201",5,2,Comunicacao visual em Chapeco SC
