id,url_place,title,category,address,phoneNumber,completePhoneNumber,domain,url,coor,stars,reviews,source_query
ChIJz7tQRWJ_45QRyI-R3-rXDh4,https://www.google.com/maps/place/?q=place_id:ChIJz7tQRWJ_45QRyI-R3-rXDh4,Portinari Incorporadora de Imóveis e Imobiliária,Imobiliária,"R. Pref. Domingos Machado de Lima, 574 - Centro, Concórdia - SC, 89700-025",(49) 3442-2248,+55 49 3442-2248,imoveisportinari.com.br,http://www.imoveisportinari.com.br/,"-27.230850399999998,-52.027474999999995",4.4,14,Imobiliarias em Concordia SC
ChIJl1Fy8XN_45QRVPd2aGQxSMs,https://www.google.com/maps/place/?q=place_id:ChIJl1Fy8XN_45QRVPd2aGQxSMs,IMOBILIÁRIA SIDNEI BORGES IMÓVEIS E SOLUÇÕES FINANCEIRAS,Imobiliária,"R. Dr. Maruri, 234 - Sl 2 - Centro, Concórdia - SC, 89700-065",,,,,"-27.2320043,-52.029498999999994",4.5,14,Imobiliarias em Concordia SC
ChIJOX3ZK9mB45QRasn5dvgF0i8,https://www.google.com/maps/place/?q=place_id:ChIJOX3ZK9mB45QRasn5dvgF0i8,Juliano Grando - Corretor de Imóveis,Imobiliária,"Rua João Suzin Marini, 785 - Centro, Concórdia - SC, 89700-000",(49) 98405-0265,+55 49 98405-0265,julianograndoimoveis.com.br,https://julianograndoimoveis.com.br/,"-27.218307199999998,-52.0156864",5,10,Imobiliarias em Concordia SC
ChIJxTO_aqR_45QRdEtM9k8Fk6U,https://www.google.com/maps/place/?q=place_id:ChIJxTO_aqR_45QRdEtM9k8Fk6U,Imobiliária Negócio Fácil,Imobiliária,"R. Vinte e Nove de Julho, 561 - 01 - Imperial, Concórdia - SC, 89708-890",(49) 3444-1966,+55 49 3444-1966,imobiliarianegociofacil.com.br,https://www.imobiliarianegociofacil.com.br/,"-27.235864799999998,-52.032125799999996",4.8,16,Imobiliarias em Concordia SC
ChIJzVZ2SGN_45QRDIuyNlY3Lfk,https://www.google.com/maps/place/?q=place_id:ChIJzVZ2SGN_45QRDIuyNlY3Lfk,Imobiliária Santa Fé,Imobiliária,"R. Dr. Maruri, 742 - 1° Andar - Centro, Concórdia - SC, 89700-158",(49) 3444-4898,+55 49 3444-4898,santafeconcordia.com.br,http://santafeconcordia.com.br/,"-27.231569099999998,-52.0244493",4.6,4,Imobiliarias em Concordia SC
ChIJlz1FhtmB45QREnxeJGi_RNI,https://www.google.com/maps/place/?q=place_id:ChIJlz1FhtmB45QREnxeJGi_RNI,Habitare Imobiliária,Imobiliária,"Edifício Tedesco - R. Ábramo Éberle, 273 - 02 - Cinquentenário, Concórdia - SC, 89700-210",(49) 3444-5888,+55 49 3444-5888,imobiliariahabitare.com.br,http://imobiliariahabitare.com.br/,"-27.227915,-52.016459",4.1,1,Imobiliarias em Concordia SC
ChIJJYFzQWN_45QRSZLTsF6QZeY,https://www.google.com/maps/place/?q=place_id:ChIJJYFzQWN_45QRSZLTsF6QZeY,Imobiliária Estrela,Imobiliária,"Condomínio Concordia Shopping - R. Anita Garibaldi, 270 - Centro, Concórdia - SC, 89700-000",(49) 3442-4258,+55 49 3442-4258,imobiliariaestrela.com.br,http://www.imobiliariaestrela.com.br/,"-27.229224,-52.025611999999995",4.2,3,Imobiliarias em Concordia SC
ChIJr7sP5uB_45QRI81TrI9tKv4,https://www.google.com/maps/place/?q=place_id:ChIJr7sP5uB_45QRI81TrI9tKv4,Pacheco Imóveis,Imobiliária,"R. Osvaldo Valentim Zandavalli, 15 - Centro, Concórdia - SC, 89700-136",(49) 3442-1144,+55 49 3442-1144,imobiliariapacheco.com.br,http://www.imobiliariapacheco.com.br/,"-27.2287042,-52.0244692",3.8,3,Imobiliarias em Concordia SC
ChIJdQ1o9cZ_45QRodpCwJKq2tc,https://www.google.com/maps/place/?q=place_id:ChIJdQ1o9cZ_45QRodpCwJKq2tc,Grupo AL | Ansolin e Lazzari Negócios Imobiliários,Imobiliária,"Rua Atalípio Magarinos, 309 - Centro, Concórdia - SC, 89700-007",(49) 99928-6790,+55 49 99928-6790,ansolinelazzariimoveis.com.br,http://www.ansolinelazzariimoveis.com.br/,"-27.233671899999997,-52.0245798",5,3,Imobiliarias em Concordia SC
ChIJ5VudeW5_45QRurPKnls02iU,https://www.google.com/maps/place/?q=place_id:ChIJ5VudeW5_45QRurPKnls02iU,Conecta Corretores Imobiliários,Imobiliária,"R. Pref. Domingos Machado de Lima, 574 - Sl 04 - Centro, Concórdia - SC, 89700-025",(49) 99830-6140,+55 49 99830-6140,conectacorretores.com.br,https://conectacorretores.com.br/,"-27.230850399999998,-52.027474999999995",5,3,Imobiliarias em Concordia SC
ChIJHaidgmN_45QRI7_PtSv7czs,https://www.google.com/maps/place/?q=place_id:ChIJHaidgmN_45QRI7_PtSv7czs,Imasul Imobiliária,Imobiliária,"R. Leonel Mosele - Concórdia, SC, 89700-176",(49) 99145-0157,+55 49 99145-0157,imasul.com.br,https://imasul.com.br/,"-27.231643599999998,-52.0237692",4.6,3,Imobiliarias em Concordia SC
