id,url_place,title,category,address,phoneNumber,completePhoneNumber,domain,url,coor,stars,reviews,source_query
ChIJm26kcG9_45QRB2D6HZMLSbI,https://www.google.com/maps/place/?q=place_id:ChIJm26kcG9_45QRB2D6HZMLSbI,Brindal Serviços Gráficos,Gráfica,"R. Mal. Deodoro, 583 - Centro, Concórdia - SC, 89700-000",(49) 3442-0835,+55 49 3442-0835,,,"-27.2324056,-52.023354499999996",2.5,4,Serigrafia e estamparia em Concordia SC
ChIJPxLmi0WB45QRsHE7Q_Pronk,https://www.google.com/maps/place/?q=place_id:ChIJPxLmi0WB45QRsHE7Q_Pronk,Viaprint Comunicação Visual Ltda.,Gráfica,"R. Adolfo Knob, 232 - Cinquentenário, Concórdia - SC, 89700-246",(49) 99944-2798,+55 49 99944-2798,instagram.com,http://instagram.com/viaprintcomunicacao,"-27.2311089,-52.011849999999995",5,2,Serigrafia e estamparia em Concordia SC
ChIJ__9by3x_45QRpT__aitixCU,https://www.google.com/maps/place/?q=place_id:ChIJ__9by3x_45QRpT__aitixCU,Carimbos Dofal,Loja de carimbos,"R. Paulo Sechi, 61 - Centro, Concórdia - SC, 89700-000",(49) 3444-0898,+55 49 3444-0898,,,"-27.228646599999998,-52.025203499999996",4.5,1,Serigrafia e estamparia em Concordia SC
ChIJr1EratmB45QRSNPd1eel28k,https://www.google.com/maps/place/?q=place_id:ChIJr1EratmB45QRSNPd1eel28k,Artmídia Comunicação Visual,Designer Gráfico,"R. Ângelo Ary Biazus, 30 - Centro, Concórdia - SC, 89700-194",(49) 3442-3004,+55 49 3442-3004,artmidia.art.br,http://www.artmidia.art.br/,"-27.2295739,-52.0170497",4.5,2,Serigrafia e estamparia em Concordia SC
ChIJV2hhrH6B45QRyI7kWN21Eyk,https://www.google.com/maps/place/?q=place_id:ChIJV2hhrH6B45QRyI7kWN21Eyk,PG Personalizados,Loja de presentes,,(49) 98426-7617,+55 49 98426-7617,,,"-27.2225933,-52.0193337",5,145,Serigrafia e estamparia em Concordia SC
ChIJEQkd7wborZUR5kI-1QZi1w8,https://www.google.com/maps/place/?q=place_id:ChIJEQkd7wborZUR5kI-1QZi1w8,The Print Shop/Remeras Entre Rios,Loja de Roupa,"San Luis 1074, E3202OUF Concordia, Entre Ríos, Argentina",0345 428-8570,+54 345 428-8570,mitiendanube.com,http://remerasentrerios.mitiendanube.com/,"-31.389044499999997,-58.018093799999995",4.3,31,Serigrafia e estamparia em Concordia SC
ChIJY4UNqfqzMAoRHEcZP-jQ6Wc,https://www.google.com/maps/place/?q=place_id:ChIJY4UNqfqzMAoRHEcZP-jQ6Wc,Livre Arbítrio uniformes,Loja de uniformes,,(49) 99949-3817,+55 49 99949-3817,,,"-27.2279806,-52.0079375",4.9,2,Serigrafia e estamparia em Concordia SC
ChIJbzW4Nxx_45QReSJsy3EUbeg,https://www.google.com/maps/place/?q=place_id:ChIJbzW4Nxx_45QReSJsy3EUbeg,MRG SOLUÇÕES EM ESTAMPARIA - LTDA,Serigrafia,"R. das Laranjeiras, 422 - Petrópolis, Concórdia - SC, 89700-000",,,,,"-27.2230784,-52.0442135",,1,Serigrafia e estamparia em Concordia SC
ChIJRWHMUvJ_45QRoyQhGwOcHnQ,https://www.google.com/maps/place/?q=place_id:ChIJRWHMUvJ_45QRoyQhGwOcHnQ,Print + Serviços Gráficos,Gráfica,"R. Carlos Gabiatti, 53 - Arvoredo, Concórdia - SC, 89701-545",(49) 98870-7619,+55 49 98870-7619,,,"-27.2059382,-52.027974699999994",5,36,Serigrafia e estamparia em Concordia SC
ChIJQap8Y2F_45QR3Be5K5drAuA,https://www.google.com/maps/place/?q=place_id:ChIJQap8Y2F_45QR3Be5K5drAuA,Meu Tricô Lãs Linhas Ltda,Armarinho,"R. Dr. Maruri, 1145 - Centro, Concórdia - SC, 89700-170",(49) 3442-4027,+55 49 3442-4027,,,"-27.2293251,-52.0214381",4.7,2,Serigrafia e estamparia em Concordia SC
ChIJgfQ_xWV_45QRex2TtEPflQg,https://www.google.com/maps/place/?q=place_id:ChIJgfQ_xWV_45QRex2TtEPflQg,Laços De Crochê,,"R. Vinte e Nove de Julho, 326 - Centro, Concórdia - SC, 89700-041",,,,,"-27.234602,-52.0302325",5,1,Serigrafia e estamparia em Concordia SC
