id,url_place,title,category,address,phoneNumber,completePhoneNumber,domain,url,coor,stars,reviews,source_query,has_phone,has_website,domain_valid,rating_score,review_density,web_has_contact,web_has_services,web_keywords,web_is_modern,web_scraped,score,segment
ChIJkSNTU2V_45QRx8PpvjO4ROo,https://www.google.com/maps/place/?q=place_id:ChIJkSNTU2V_45QRx8PpvjO4ROo,3elos comunicaçao visual,Loja de comunicação visual em vinil,"R. Marcelino Ramos - Concórdia, SC, 89700-000",(49) 99960-3363,+55 49 99960-3363,,,"-27.2403667,-52.026176799999995",5,1,Comunicacao visual em Concordia SC,True,False,False,3.4657,0.0132,False,False,,False,False,43.0,small
ChIJ68gOd3SB45QRHcuJntCXOMw,https://www.google.com/maps/place/?q=place_id:ChIJ68gOd3SB45QRHcuJntCXOMw,Sinalplac Comunicação Visual,Gráfica,"SC 283 km 7.5 Concórdia SC Fragosos, Concórdia - SC, 89703-720",(49) 99132-7271,+55 49 99132-7271,,,"-27.201126,-52.0731696",,2,Comunicacao visual em Concordia SC,True,False,False,0.0,0.0263,False,False,,False,False,18.0,micro
ChIJUweZNgR55JQR2rjvy4hCzaw,https://www.google.com/maps/place/?q=place_id:ChIJUweZNgR55JQR2rjvy4hCzaw,Visual Design Cortes CNC,Loja de comunicação visual em vinil,"Linha Barra seca Interior, Concórdia - SC, 89715-899",(49) 99904-0678,+55 49 99904-0678,,,"-27.1327324,-51.9063738",5,8,Comunicacao visual em Concordia SC,True,False,False,10.9861,0.1053,False,False,,False,False,43.0,small
ChIJGf_DylM4J5URnTGny0GZ8UM,https://www.google.com/maps/place/?q=place_id:ChIJGf_DylM4J5URnTGny0GZ8UM,dezégn Criação & Gráfica Rápida,Designer Gráfico,"R. Cândido Ramos, 41 - Sl 01 - Nazaré, Concórdia - SC, 89707-021",(49) 99946-0691,+55 49 99946-0691,dezegn.com.br,http://dezegn.com.br/,"-27.2359507,-52.0344316",5,14,Comunicacao visual em Concordia SC,True,True,True,13.5403,0.1842,False,False,,False,False,62.0,medium
ChIJ2zg-ryx_45QRjz6b9SMXddw,https://www.google.com/maps/place/?q=place_id:ChIJ2zg-ryx_45QRjz6b9SMXddw,La Vie Design Mídia,Agência de design,"R. Pref. Domingos Machado de Lima, 560 - Centro, Concórdia - SC, 89700-025",(49) 99840-7068,+55 49 99840-7068,,,"-27.2308406,-52.027460399999995",5,26,Comunicacao visual em Concordia SC,True,False,False,16.4792,0.3421,False,False,,False,False,47.0,small
ChIJM9-oqdyB45QR0TiVXqdO7ig,https://www.google.com/maps/place/?q=place_id:ChIJM9-oqdyB45QR0TiVXqdO7ig,Gráfica Sul Oeste,Gráfica,"R. Horacio Sandi, 61 - Parque de Exposicao, Concórdia - SC, 89711-295",(49) 3442-2445,+55 49 3442-2445,,,"-27.2289149,-52.0110558",4.7,3,Comunicacao visual em Concordia SC,True,False,False,6.5156,0.0395,False,False,,False,False,43.0,small
ChIJsXZNJx0kg2MRQBR4CQYkgyI,https://www.google.com/maps/place/?q=place_id:ChIJsXZNJx0kg2MRQBR4CQYkgyI,BIATEC Cortes a Laser,Faixas e placas,"R. José Colla, 408 - Parque de Exposicao, Concórdia - SC, 89711-210",(49) 99177-0508,+55 49 99177-0508,biateclaser.com.br,http://www.biateclaser.com.br/,"-27.2345169,-52.002152599999995",5,14,Comunicacao visual em Concordia SC,True,True,True,13.5403,0.1842,False,False,"frete, para, produtos, carrinho, laser, personalizados, broches, este, desconto, tudo",False,True,62.0,medium
ChIJtWhx0daB45QRxzPtgyg4hM4,https://www.google.com/maps/place/?q=place_id:ChIJtWhx0daB45QRxzPtgyg4hM4,Placas Concórdia,Loja de placas,"R. Adolfo Schiavini, 90 - Nossa Sra. da Salete, Concórdia - SC, 89700-390",(49) 3442-6665,+55 49 3442-6665,,,"-27.2235533,-52.016542",5,3,Comunicacao visual em Concordia SC,True,False,False,6.9315,0.0395,False,False,,False,False,43.0,small
ChIJG40gfCJs2aIRDMUd6z5a7Xg,https://www.google.com/maps/place/?q=place_id:ChIJG40gfCJs2aIRDMUd6z5a7Xg,Vilson Junior - Designer Gráfico,Designer Gráfico,"R. Vinte e Nove de Julho, 1089 - Itaíba, Concórdia - SC, 89707-044",(49) 99936-8160,+55 49 99936-8160,instagram.com,https://instagram.com/vilsonjrj,"-27.2379394,-52.0372205",5,4,Comunicacao visual em Concordia SC,True,True,True,8.0472,0.0526,False,False,instagram,True,True,63.0,medium
ChIJw5geBBl_45QRn4aPS3E8WAU,https://www.google.com/maps/place/?q=place_id:ChIJw5geBBl_45QRn4aPS3E8WAU,Monalisa Design Estratégico,Designer Gráfico,"Concórdia, SC, 89700-000",(49) 99201-0016,+55 49 99201-0016,beacons.ai,http://beacons.ai/mona_bernstein,"-27.2313442,-52.023881499999995",5,3,Comunicacao visual em Concordia SC,True,True,True,6.9315,0.0395,False,False,,False,False,58.0,medium
