id,url_place,title,category,address,phoneNumber,completePhoneNumber,domain,url,coor,stars,reviews,source_query
ChIJK9cCHsTD5JQRiPgsRBVUrvw,https://www.google.com/maps/place/?q=place_id:ChIJK9cCHsTD5JQRiPgsRBVUrvw,Hélio Cezar - Corretor de Imóveis - CRECI/SC 33.393F- Xanxerê/SC,Imobiliária,"R. José Bonifácio, 235 - Centro, Xanxerê - SC, 89820-000",(49) 99992-0750,+55 49 99992-0750,heliocezarcorretor.com.br,https://www.heliocezarcorretor.com.br/,"-26.879403,-52.4078009",4.9,9,Imobiliarias em Xanxere SC
ChIJbcwETHfD5JQRCzepeUGUpmE,https://www.google.com/maps/place/?q=place_id:ChIJbcwETHfD5JQRCzepeUGUpmE,Podium Imobiliária,Imobiliária,"R. Gen. Osório, 404 - Colatto, Xanxerê - SC, 89820-000",(49) 3430-0768,+55 49 3430-0768,podiumnegociosimobiliarios.com.br,https://podiumnegociosimobiliarios.com.br/,"-26.8771819,-52.4013917",5,3,Imobiliarias em Xanxere SC
ChIJD82wU3vD5JQRNWEgt_ZtYWY,https://www.google.com/maps/place/?q=place_id:ChIJD82wU3vD5JQRNWEgt_ZtYWY,Santa Pedra Imobiliaria,Imobiliária,"R. Olávo Bilac, 418 - Centro, Xanxerê - SC, 89820-000",(49) 3431-0087,+55 49 3431-0087,santapedraimobiliaria.com.br,http://santapedraimobiliaria.com.br/,"-26.8732315,-52.4055999",4.4,4,Imobiliarias em Xanxere SC
ChIJiVddsLXD5JQR_AUsZ1-6I6g,https://www.google.com/maps/place/?q=place_id:ChIJiVddsLXD5JQR_AUsZ1-6I6g,Imobiliária Santos Xanxerê - Creci 6565 J - 11° Região/SC,Imobiliária,"Rua Olimpio Julio Tortato, 96 - Sl 01 - Centro, Xanxerê - SC, 89820-000",(49) 3441-7411,+55 49 3441-7411,imobiliariasantosxxe.com.br,https://www.imobiliariasantosxxe.com.br/,"-26.8737955,-52.404574499999995",4.8,6,Imobiliarias em Xanxere SC
ChIJFeSpMJrD5JQRV9S8oCpQ4wo,https://www.google.com/maps/place/?q=place_id:ChIJFeSpMJrD5JQRV9S8oCpQ4wo,Deliz Imóveis - Imobiliária,Imobiliária,"R. José Bonifácio, 205 - Centro, Xanxerê - SC, 89820-000",(49) 99966-5568,+55 49 99966-5568,delizimoveis.com.br,http://www.delizimoveis.com.br/,"-26.8790257,-52.4079206",5,16,Imobiliarias em Xanxere SC
ChIJf8_URQPD5JQRln5t-LDuAJE,https://www.google.com/maps/place/?q=place_id:ChIJf8_URQPD5JQRln5t-LDuAJE,LORENZON IMÓVEIS XANXERÊ,Imobiliária,"Av. La Salle, 703 - La Salle, Xanxerê - SC, 89820-000",(49) 99989-7222,+55 49 99989-7222,lorenzonimoveis.com.br,https://www.lorenzonimoveis.com.br/,"-26.8792005,-52.413770199999995",5,5,Imobiliarias em Xanxere SC
ChIJoWNITJvD5JQR2gnL3yjIWR8,https://www.google.com/maps/place/?q=place_id:ChIJoWNITJvD5JQR2gnL3yjIWR8,Imobiliária Acazzo - CRECI 7083 J,Imobiliária,"Ao lado do Furlan - R. Fidêncio de Souza Melo Filho, 234 - Centro, Xanxerê - SC, 89820-000",(49) 99976-8063,+55 49 99976-8063,acazzoimoveis.com.br,https://www.acazzoimoveis.com.br/,"-26.874704299999998,-52.4059143",4.9,6,Imobiliarias em Xanxere SC
ChIJXWJD-bfD5JQRbEq6BXikXFg,https://www.google.com/maps/place/?q=place_id:ChIJXWJD-bfD5JQRbEq6BXikXFg,Ferazzo Imóveis,Imobiliária,"R. Fidêncio de Souza Melo Filho, 169 - Sl 01 - Centro, Xanxerê - SC, 89820-000",(49) 3430-0612,+55 49 3430-0612,ferazzoimoveis.com.br,https://www.ferazzoimoveis.com.br/,"-26.8742934,-52.4063532",5,6,Imobiliarias em Xanxere SC
ChIJhdzseY_D5JQRwVBZEfp4YXI,https://www.google.com/maps/place/?q=place_id:ChIJhdzseY_D5JQRwVBZEfp4YXI,JBM Imobiliária,Imobiliária,"Rua irmão Inocêncio Atanhásio - Veneza, Xanxerê - SC, 89820-000",(49) 3430-0900,+55 49 3430-0900,jbmimobiliaria.com.br,https://jbmimobiliaria.com.br/,"-26.8759366,-52.411608799999996",5,10,Imobiliarias em Xanxere SC
ChIJwQFXquzD5JQRqPoi8Jxhxyc,https://www.google.com/maps/place/?q=place_id:ChIJwQFXquzD5JQRqPoi8Jxhxyc,Imobiliária Abrigo,Corretora de aluguel de imóveis,"R. Olávo Bilac, 339 - Imobiliária - Centro, Xanxerê - SC, 89825-000",(49) 3433-0892,+55 49 3433-0892,imobiliariaabrigo.com,https://www.imobiliariaabrigo.com/,"-26.8738724,-52.4060898",3.7,7,Imobiliarias em Xanxere SC
