id,url_place,title,category,address,phoneNumber,completePhoneNumber,domain,url,coor,stars,reviews,source_query,has_phone,has_website,domain_valid,rating_score,review_density,web_has_contact,web_has_services,web_keywords,web_is_modern,web_scraped,score,segment
ChIJM5BZeGN_45QRpJxSICwCOn8,https://www.google.com/maps/place/?q=place_id:ChIJM5BZeGN_45QRpJxSICwCOn8,Santapedra Volkswagen - Concórdia,Concessionária Volkswagen,"R. Tancredo de Almeida Neves, 3200 - São Cristóvão, Concórdia - SC, 89711-500",(49) 3030-8888,+55 49 3030-8888,santapedra.com.br,http://www.santapedra.com.br/,"-27.229248,-51.9898494",4.6,314,Concessionarias de veiculos em Concordia SC,True,True,True,26.4618,1.0,False,False,"santapedra, detalhes, novo, segunda, sexta, volkswagen, vendas, maravilha, miguel, oeste",False,True,79.0,large
ChIJ8ZvoR52B45QR-cogrDbUHo4,https://www.google.com/maps/place/?q=place_id:ChIJ8ZvoR52B45QR-cogrDbUHo4,Agostinho Veículos,Revendedora de carros usados,"Rua João Suzin Marini, 1115 - Nossa Sra. da Salete, Concórdia - SC, 89700-280",(49) 99957-2839,+55 49 99957-2839,agostinhoveiculos.com.br,https://www.agostinhoveiculos.com.br/,"-27.215011,-52.0163831",5,17,Concessionarias de veiculos em Concordia SC,True,True,True,14.4519,0.0541,False,False,"motor, flex, turbo, selecione, fiat, volkswagen, total, nissan, versa, argo",True,True,67.0,medium
ChIJNxNhPu-B45QRwcGuJQO3AyI,https://www.google.com/maps/place/?q=place_id:ChIJNxNhPu-B45QRwcGuJQO3AyI,Vencar Automoveis Ltda,Revendedora de carros usados,"R. Dr. Maruri, 1845 - Centro, Concórdia - SC, 89700-158",(49) 98834-2640,+55 49 98834-2640,vencarautomoveis.com.br,https://vencarautomoveis.com.br/,"-27.225127,-52.016168699999994",4.5,4,Concessionarias de veiculos em Concordia SC,True,True,True,7.2425,0.0127,False,False,"motor, flex, turbo, selecione, volkswagen, toyota, plus, chevrolet, hyundai, todos",True,True,63.0,medium
ChIJv7OeZGV_45QRKf0I1lhNcbg,https://www.google.com/maps/place/?q=place_id:ChIJv7OeZGV_45QRKf0I1lhNcbg,Primo Veículos Revenda de Veículos Usados e Seminovos,Revendedora de carros usados,"R. Luiz Delfino, 1 - Centro, Concórdia - SC, 89700-000",(49) 3442-0790,+55 49 3442-0790,instagram.com,https://www.instagram.com/primo_veiculos/?hl=pt-br,"-27.232322399999997,-52.031607699999995",4,1,Concessionarias de veiculos em Concordia SC,True,True,True,2.7726,0.0032,False,False,instagram,True,True,58.0,medium
ChIJDx0Zf8SB45QR1WSqOwjpWZU,https://www.google.com/maps/place/?q=place_id:ChIJDx0Zf8SB45QR1WSqOwjpWZU,FIAT Cordial Concórdia,Concessionária,"R. Tancredo de Almeida Neves, 1452 - Parque de Exposicao, Concórdia - SC, 89711-280",(49) 3090-8041,+55 49 3090-8041,cordialfiat.com.br,http://www.cordialfiat.com.br/,"-27.228116,-52.0051583",4.4,51,Concessionarias de veiculos em Concordia SC,True,True,True,17.3855,0.1624,False,False,"quero, agora, flex, fiat, pulse, fastback, cordial, toro, pessoa, strada",True,True,67.0,medium
ChIJwb0lYW5_45QRDVUJ5N-CtJk,https://www.google.com/maps/place/?q=place_id:ChIJwb0lYW5_45QRDVUJ5N-CtJk,Pravato Automóveis,Concessionária,"R. Mal. Deodoro, 1958 - Nazaré, Concórdia - SC, 89700-000",(49) 99915-2391,+55 49 99915-2391,pravatoautomoveis.com.br,http://pravatoautomoveis.com.br/,"-27.2344494,-52.0362565",4.9,92,Concessionarias de veiculos em Concordia SC,True,True,True,22.2097,0.293,False,False,"flex, city, pravato, sobre, contato, cruze, nivus, polo, prisma, cross",False,True,67.0,medium
ChIJx1VMXeeB45QRMNqjaL_T8CY,https://www.google.com/maps/place/?q=place_id:ChIJx1VMXeeB45QRMNqjaL_T8CY,Chevrolet Autoshow Concórdia,Concessionária Chevrolet,"R. Tancredo de Almeida Neves, 5740 - São Cristóvão, Concórdia - SC, 89711-650",(49) 3442-5444,+55 49 3442-5444,autoshowchevrolet.com.br,https://www.autoshowchevrolet.com.br/?cid=meu_negocio-ddp-315969,"-27.2248315,-51.964645",4.5,15,Concessionarias de veiculos em Concordia SC,True,True,True,12.4766,0.0478,False,False,"para, autoshow, chevrolet, mais, santa, catarina, momento, carros, suvs, crossovers",False,True,62.0,medium
ChIJd1MtZaR_45QRlPRxOJNEsa0,https://www.google.com/maps/place/?q=place_id:ChIJd1MtZaR_45QRlPRxOJNEsa0,Bengala Automóveis,Concessionária de veículos motorizados,"R. Sen. Atílio Francisco Xavier Fontana, 1876 - Santa Cruz, Concórdia - SC, 89700-000",(49) 3444-8582,+55 49 3444-8582,bengalaautomoveis.com.br,http://www.bengalaautomoveis.com.br/,"-27.2180724,-52.0406707",4.1,3,Concessionarias de veiculos em Concordia SC,True,True,True,5.6838,0.0096,False,False,,False,False,53.0,medium
ChIJicXMyIN_45QRiOfXIoemhDg,https://www.google.com/maps/place/?q=place_id:ChIJicXMyIN_45QRiOfXIoemhDg,Ferreira Automoveis LTDA,Loja,"R. do Comércio, 480 - Centro, Concórdia - SC, 89700-087",(49) 99965-4592,+55 49 99965-4592,ferreiraautomoveis.net.br,https://www.ferreiraautomoveis.net.br/,"-27.2293479,-52.0283872",4.9,44,Concessionarias de veiculos em Concordia SC,True,True,True,18.6526,0.1401,False,False,,False,False,62.0,medium
ChIJHYZqQfV_45QR_O1fZWev_CE,https://www.google.com/maps/place/?q=place_id:ChIJHYZqQfV_45QR_O1fZWev_CE,Rótula Veículos,Garagem de automóveis,"R. Anita Garibaldi, 300 - Centro, Concórdia - SC, 89700-124",(49) 3442-2233,+55 49 3442-2233,rotulaveiculos.net.br,https://www.rotulaveiculos.net.br/,"-27.229109299999998,-52.025635699999995",5,5,Concessionarias de veiculos em Concordia SC,True,True,True,8.9588,0.0159,False,False,"motor, flex, selecione, volkswagen, turbo, toyota, hilux, hyundai, diesel, total",True,True,63.0,medium
